Language	Split	Size	Replacement	Model	Score
persian	47	3000	without	0-CRF	57.15
persian	47	3000	without	Seq2seq	63.656
persian	47	3000	without	3-CRF	67.69800000000001
persian	47	3000	without	2-CRF	67.758
persian	47	3000	without	4-CRF	67.834
persian	47	3000	without	1-CRF	68.07600000000001
persian	48	3000	without	Morfessor	17.894000000000002
persian	48	3000	without	0-CRF	56.078
persian	48	3000	without	Seq2seq	63.318
persian	48	3000	without	4-CRF	66.454
persian	48	3000	without	3-CRF	66.73
persian	48	3000	without	1-CRF	66.756
persian	48	3000	without	2-CRF	66.852
persian	49	3000	without	Morfessor	18.57
persian	49	3000	without	0-CRF	58.9
persian	49	3000	without	Seq2seq	65.136
persian	49	3000	without	4-CRF	68.708
persian	49	3000	without	2-CRF	68.812
persian	49	3000	without	3-CRF	68.962
persian	49	3000	without	1-CRF	69.036
persian	50	3000	without	Morfessor	19.096
persian	50	3000	without	0-CRF	55.152
persian	50	3000	without	Seq2seq	63.58
persian	50	3000	without	3-CRF	66.714
persian	50	3000	without	1-CRF	66.818
persian	50	3000	without	2-CRF	67.12
persian	50	3000	without	4-CRF	67.136
persian	1	2000	with	Morfessor	17.808
persian	1	2000	with	0-CRF	53.782000000000004
persian	1	2000	with	Seq2seq	63.82
persian	1	2000	with	2-CRF	67.04
persian	1	2000	with	1-CRF	67.074
persian	1	2000	with	3-CRF	67.076
persian	1	2000	with	4-CRF	67.11
persian	2	2000	with	Morfessor	17.038
persian	2	2000	with	0-CRF	53.832
persian	2	2000	with	Seq2seq	61.606
persian	2	2000	with	3-CRF	63.672000000000004
persian	2	2000	with	2-CRF	63.906
persian	2	2000	with	4-CRF	63.98
persian	2	2000	with	1-CRF	63.994
persian	3	2000	with	Morfessor	15.936
persian	3	2000	with	0-CRF	55.2
persian	3	2000	with	Seq2seq	63.324
persian	3	2000	with	4-CRF	66.484
persian	3	2000	with	3-CRF	66.682
persian	3	2000	with	1-CRF	66.75
persian	3	2000	with	2-CRF	66.87
persian	4	2000	with	Morfessor	17.259999999999998
persian	4	2000	with	0-CRF	56.734
persian	4	2000	with	Seq2seq	63.818
persian	4	2000	with	4-CRF	67.01
persian	4	2000	with	1-CRF	67.342
persian	4	2000	with	3-CRF	67.348
persian	4	2000	with	2-CRF	67.372
persian	5	2000	with	Morfessor	16.882
persian	5	2000	with	0-CRF	53.352
persian	5	2000	with	Seq2seq	63.59
persian	5	2000	with	2-CRF	65.04
persian	5	2000	with	1-CRF	65.124
persian	5	2000	with	4-CRF	65.22200000000001
persian	5	2000	with	3-CRF	65.512
persian	6	2000	with	Morfessor	15.52
persian	6	2000	with	0-CRF	54.480000000000004
persian	6	2000	with	Seq2seq	62.416
persian	6	2000	with	2-CRF	65.538
persian	6	2000	with	4-CRF	65.61800000000001
persian	6	2000	with	1-CRF	65.684
persian	6	2000	with	3-CRF	65.978
persian	7	2000	with	Morfessor	15.921999999999999
persian	7	2000	with	0-CRF	55.096000000000004
persian	7	2000	with	Seq2seq	62.226
persian	7	2000	with	4-CRF	64.38
persian	7	2000	with	3-CRF	64.53399999999999
persian	7	2000	with	1-CRF	64.838
persian	7	2000	with	2-CRF	64.9
persian	8	2000	with	Morfessor	17.618
persian	8	2000	with	0-CRF	53.928000000000004
persian	8	2000	with	Seq2seq	60.78
persian	8	2000	with	3-CRF	64.668
persian	8	2000	with	4-CRF	64.844
persian	8	2000	with	1-CRF	64.94800000000001
persian	8	2000	with	2-CRF	65.03
persian	9	2000	with	Morfessor	16.774
persian	9	2000	with	0-CRF	53.702
persian	9	2000	with	Seq2seq	62.198
persian	9	2000	with	3-CRF	64.628
persian	9	2000	with	4-CRF	64.828
persian	9	2000	with	2-CRF	65.05
persian	9	2000	with	1-CRF	65.258
persian	10	2000	with	Morfessor	17.368
persian	10	2000	with	0-CRF	54.992000000000004
persian	10	2000	with	Seq2seq	63.158
persian	10	2000	with	1-CRF	65.952
persian	10	2000	with	4-CRF	66.046
persian	10	2000	with	3-CRF	66.074
persian	10	2000	with	2-CRF	66.226
persian	11	2000	with	Morfessor	16.178
persian	11	2000	with	0-CRF	55.226
persian	11	2000	with	Seq2seq	61.826
persian	11	2000	with	2-CRF	64.178
persian	11	2000	with	4-CRF	64.392
persian	11	2000	with	1-CRF	64.46199999999999
persian	11	2000	with	3-CRF	64.468
persian	12	2000	with	Morfessor	15.514
persian	12	2000	with	0-CRF	54.216
persian	12	2000	with	Seq2seq	61.58
persian	12	2000	with	4-CRF	65.272
persian	12	2000	with	3-CRF	65.33
persian	12	2000	with	1-CRF	65.48
persian	12	2000	with	2-CRF	65.548
persian	13	2000	with	Morfessor	17.552
persian	13	2000	with	0-CRF	53.33
persian	13	2000	with	Seq2seq	63.446
persian	13	2000	with	3-CRF	65.134
persian	13	2000	with	2-CRF	65.262
persian	13	2000	with	1-CRF	65.286
persian	13	2000	with	4-CRF	65.684
persian	14	2000	with	Morfessor	17.652
persian	14	2000	with	0-CRF	53.504
persian	14	2000	with	Seq2seq	61.892
persian	14	2000	with	2-CRF	64.634
persian	14	2000	with	4-CRF	64.74199999999999
persian	14	2000	with	3-CRF	64.752
persian	14	2000	with	1-CRF	64.84
persian	15	2000	with	Morfessor	17.43
persian	15	2000	with	0-CRF	54.502
persian	15	2000	with	Seq2seq	61.358
persian	15	2000	with	4-CRF	64.858
persian	15	2000	with	2-CRF	64.908
persian	15	2000	with	3-CRF	64.932
persian	15	2000	with	1-CRF	65.196
persian	16	2000	with	Morfessor	16.952
persian	16	2000	with	0-CRF	54.608000000000004
persian	16	2000	with	Seq2seq	62.228
persian	16	2000	with	1-CRF	64.792
persian	16	2000	with	4-CRF	65.046
persian	16	2000	with	2-CRF	65.1
persian	16	2000	with	3-CRF	65.21
persian	17	2000	with	Morfessor	17.832
persian	17	2000	with	0-CRF	55.796
persian	17	2000	with	Seq2seq	63.7
persian	17	2000	with	4-CRF	65.722
persian	17	2000	with	1-CRF	66.106
persian	17	2000	with	2-CRF	66.126
persian	17	2000	with	3-CRF	66.126
persian	18	2000	with	Morfessor	17.284
persian	18	2000	with	0-CRF	53.798
persian	18	2000	with	Seq2seq	61.994
persian	18	2000	with	3-CRF	64.97
persian	18	2000	with	2-CRF	65.028
persian	18	2000	with	4-CRF	65.094
persian	18	2000	with	1-CRF	65.146
persian	19	2000	with	Morfessor	16.5
persian	19	2000	with	0-CRF	54.832
persian	19	2000	with	Seq2seq	63.106
persian	19	2000	with	3-CRF	64.614
persian	19	2000	with	2-CRF	64.648
persian	19	2000	with	4-CRF	64.704
persian	19	2000	with	1-CRF	64.928
persian	20	2000	with	Morfessor	17.294
persian	20	2000	with	0-CRF	53.72
persian	20	2000	with	Seq2seq	62.519999999999996
persian	20	2000	with	4-CRF	66.20400000000001
persian	20	2000	with	3-CRF	66.362
persian	20	2000	with	2-CRF	66.428
persian	20	2000	with	1-CRF	66.45
persian	21	2000	with	Morfessor	15.58
persian	21	2000	with	0-CRF	54.316
persian	21	2000	with	Seq2seq	61.792
persian	21	2000	with	1-CRF	64.66
persian	21	2000	with	2-CRF	64.684
persian	21	2000	with	3-CRF	64.858
persian	21	2000	with	4-CRF	64.916
persian	22	2000	with	Morfessor	17.632
persian	22	2000	with	0-CRF	55.696
persian	22	2000	with	Seq2seq	62.138000000000005
persian	22	2000	with	3-CRF	65.356
persian	22	2000	with	2-CRF	65.41
persian	22	2000	with	4-CRF	65.562
persian	22	2000	with	1-CRF	65.84
persian	23	2000	with	Morfessor	16.936
persian	23	2000	with	0-CRF	54.968
persian	23	2000	with	Seq2seq	62.577999999999996
persian	23	2000	with	3-CRF	65.898
persian	23	2000	with	1-CRF	65.932
persian	23	2000	with	4-CRF	65.972
persian	23	2000	with	2-CRF	66.178
persian	24	2000	with	Morfessor	16.344
persian	24	2000	with	0-CRF	55.02
persian	24	2000	with	Seq2seq	62.544
persian	24	2000	with	4-CRF	64.544
persian	24	2000	with	1-CRF	64.84
persian	24	2000	with	2-CRF	64.87
persian	24	2000	with	3-CRF	64.876
persian	25	2000	with	Morfessor	16.59
persian	25	2000	with	0-CRF	55.028
persian	25	2000	with	Seq2seq	62.172
persian	25	2000	with	4-CRF	64.744
persian	25	2000	with	1-CRF	64.808
persian	25	2000	with	2-CRF	64.908
persian	25	2000	with	3-CRF	64.984
persian	26	2000	with	Morfessor	17.476
persian	26	2000	with	0-CRF	53.86
persian	26	2000	with	Seq2seq	63.236
persian	26	2000	with	2-CRF	65.748
persian	26	2000	with	1-CRF	65.786
persian	26	2000	with	3-CRF	65.982
persian	26	2000	with	4-CRF	66.14999999999999
persian	27	2000	with	Morfessor	17.646
persian	27	2000	with	0-CRF	55.278
persian	27	2000	with	Seq2seq	63.476
persian	27	2000	with	3-CRF	65.682
persian	27	2000	with	2-CRF	66.03999999999999
persian	27	2000	with	4-CRF	66.062
persian	27	2000	with	1-CRF	66.226
persian	28	2000	with	Morfessor	16.208
persian	28	2000	with	0-CRF	54.718
persian	28	2000	with	Seq2seq	63.32
persian	28	2000	with	4-CRF	66.05
persian	28	2000	with	2-CRF	66.352
persian	28	2000	with	3-CRF	66.516
persian	28	2000	with	1-CRF	66.616
persian	29	2000	with	Morfessor	16.204
persian	29	2000	with	0-CRF	52.882
persian	29	2000	with	Seq2seq	60.484
persian	29	2000	with	2-CRF	63.194
persian	29	2000	with	1-CRF	63.248
persian	29	2000	with	4-CRF	63.376
persian	29	2000	with	3-CRF	63.494
persian	30	2000	with	Morfessor	17.042
persian	30	2000	with	0-CRF	52.68
persian	30	2000	with	Seq2seq	59.824
persian	30	2000	with	4-CRF	63.336
persian	30	2000	with	3-CRF	63.592
persian	30	2000	with	2-CRF	63.808
persian	30	2000	with	1-CRF	63.886
persian	31	2000	with	Morfessor	17.38
persian	31	2000	with	0-CRF	54.948
persian	31	2000	with	Seq2seq	61.132
persian	31	2000	with	3-CRF	65.65599999999999
persian	31	2000	with	1-CRF	65.716
persian	31	2000	with	2-CRF	65.762
persian	31	2000	with	4-CRF	66.60000000000001
persian	32	2000	with	Morfessor	18.6
persian	32	2000	with	0-CRF	55.35
persian	32	2000	with	Seq2seq	64.406
persian	32	2000	with	3-CRF	65.488
persian	32	2000	with	4-CRF	65.73
persian	32	2000	with	2-CRF	65.852
persian	32	2000	with	1-CRF	66.018
persian	33	2000	with	Morfessor	16.284
persian	33	2000	with	0-CRF	55.958
persian	33	2000	with	Seq2seq	62.564
persian	33	2000	with	4-CRF	65.608
persian	33	2000	with	3-CRF	65.778
persian	33	2000	with	2-CRF	66.098
persian	33	2000	with	1-CRF	66.2
persian	34	2000	with	Morfessor	18.038
persian	34	2000	with	0-CRF	54.676
persian	34	2000	with	Seq2seq	62.332
persian	34	2000	with	2-CRF	65.136
persian	34	2000	with	1-CRF	65.296
persian	34	2000	with	4-CRF	65.406
persian	34	2000	with	3-CRF	65.528
persian	35	2000	with	Morfessor	16.65
persian	35	2000	with	0-CRF	54.418
persian	35	2000	with	Seq2seq	63.022
persian	35	2000	with	3-CRF	66.096
persian	35	2000	with	2-CRF	66.276
persian	35	2000	with	1-CRF	66.282
persian	35	2000	with	4-CRF	66.348
persian	36	2000	with	Morfessor	17.834
persian	36	2000	with	0-CRF	53.998
persian	36	2000	with	Seq2seq	62.321999999999996
persian	36	2000	with	4-CRF	65.982
persian	36	2000	with	3-CRF	66.024
persian	36	2000	with	2-CRF	66.094
persian	36	2000	with	1-CRF	66.21
persian	37	2000	with	Morfessor	17.11
persian	37	2000	with	0-CRF	53.976
persian	37	2000	with	Seq2seq	62.466
persian	37	2000	with	2-CRF	64.528
persian	37	2000	with	3-CRF	64.78
persian	37	2000	with	1-CRF	64.872
persian	37	2000	with	4-CRF	64.914
persian	38	2000	with	Morfessor	16.718
persian	38	2000	with	0-CRF	53.826
persian	38	2000	with	Seq2seq	63.11
persian	38	2000	with	2-CRF	66.204
persian	38	2000	with	3-CRF	66.264
persian	38	2000	with	4-CRF	66.294
persian	38	2000	with	1-CRF	66.524
persian	39	2000	with	Morfessor	16.062
persian	39	2000	with	0-CRF	55.284
persian	39	2000	with	Seq2seq	60.596
persian	39	2000	with	2-CRF	64.426
persian	39	2000	with	1-CRF	64.468
persian	39	2000	with	3-CRF	64.506
persian	39	2000	with	4-CRF	64.528
persian	40	2000	with	Morfessor	18.058
persian	40	2000	with	0-CRF	54.71
persian	40	2000	with	Seq2seq	62.838
persian	40	2000	with	1-CRF	64.772
persian	40	2000	with	2-CRF	64.802
persian	40	2000	with	3-CRF	64.89
persian	40	2000	with	4-CRF	65.036
persian	41	2000	with	Morfessor	17.928
persian	41	2000	with	0-CRF	53.868
persian	41	2000	with	Seq2seq	63.49
persian	41	2000	with	1-CRF	65.542
persian	41	2000	with	3-CRF	65.788
persian	41	2000	with	2-CRF	65.87
persian	41	2000	with	4-CRF	66.07000000000001
persian	42	2000	with	Morfessor	19.078
persian	42	2000	with	0-CRF	53.726
persian	42	2000	with	Seq2seq	62.63
persian	42	2000	with	2-CRF	65.39
persian	42	2000	with	1-CRF	65.618
persian	42	2000	with	3-CRF	65.832
persian	42	2000	with	4-CRF	66.084
persian	43	2000	with	Morfessor	17.398
persian	43	2000	with	0-CRF	52.972
persian	43	2000	with	Seq2seq	62.354
persian	43	2000	with	2-CRF	64.512
persian	43	2000	with	1-CRF	64.798
persian	43	2000	with	3-CRF	64.844
persian	43	2000	with	4-CRF	65.648
persian	44	2000	with	Morfessor	18.35
persian	44	2000	with	0-CRF	53.300000000000004
persian	44	2000	with	Seq2seq	61.884
persian	44	2000	with	3-CRF	64.89
persian	44	2000	with	2-CRF	64.91199999999999
persian	44	2000	with	4-CRF	65.0
persian	44	2000	with	1-CRF	65.016
persian	45	2000	with	Morfessor	18.24
persian	45	2000	with	0-CRF	55.141999999999996
persian	45	2000	with	Seq2seq	60.418
persian	45	2000	with	4-CRF	65.652
persian	45	2000	with	1-CRF	65.678
persian	45	2000	with	3-CRF	65.682
persian	45	2000	with	2-CRF	65.76
persian	46	2000	with	Morfessor	16.938
persian	46	2000	with	0-CRF	54.414
persian	46	2000	with	Seq2seq	60.952
persian	46	2000	with	3-CRF	65.542
persian	46	2000	with	2-CRF	65.556
persian	46	2000	with	1-CRF	65.56
persian	46	2000	with	4-CRF	65.678
persian	47	2000	with	Morfessor	17.076
persian	47	2000	with	0-CRF	53.672
persian	47	2000	with	Seq2seq	61.72
persian	47	2000	with	1-CRF	65.438
persian	47	2000	with	2-CRF	65.542
persian	47	2000	with	3-CRF	65.734
persian	47	2000	with	4-CRF	65.774
persian	48	2000	with	Morfessor	16.97
persian	48	2000	with	0-CRF	53.01
persian	48	2000	with	Seq2seq	60.636
persian	48	2000	with	3-CRF	63.986
persian	48	2000	with	4-CRF	64.122
persian	48	2000	with	2-CRF	64.162
persian	48	2000	with	1-CRF	64.258
persian	49	2000	with	Morfessor	18.38
persian	49	2000	with	0-CRF	56.0
persian	49	2000	with	Seq2seq	63.89
persian	49	2000	with	1-CRF	66.56
persian	49	2000	with	4-CRF	66.87
persian	49	2000	with	2-CRF	66.934
persian	49	2000	with	3-CRF	67.04599999999999
persian	50	2000	with	Morfessor	15.53
persian	50	2000	with	0-CRF	55.616
persian	50	2000	with	Seq2seq	62.786
persian	50	2000	with	1-CRF	65.97
persian	50	2000	with	2-CRF	66.024
persian	50	2000	with	4-CRF	66.25999999999999
persian	50	2000	with	3-CRF	66.39
persian	1	2000	without	Morfessor	17.176000000000002
persian	1	2000	without	0-CRF	52.724
persian	1	2000	without	Seq2seq	61.07
persian	1	2000	without	1-CRF	63.82
persian	1	2000	without	3-CRF	63.902
persian	1	2000	without	4-CRF	63.91
persian	1	2000	without	2-CRF	63.986
persian	2	2000	without	Morfessor	17.62
persian	2	2000	without	0-CRF	55.35
persian	2	2000	without	Seq2seq	62.214
persian	2	2000	without	2-CRF	65.668
persian	2	2000	without	4-CRF	65.78
persian	2	2000	without	1-CRF	65.88
persian	2	2000	without	3-CRF	65.892
persian	3	2000	without	Morfessor	16.942
persian	3	2000	without	0-CRF	53.230000000000004
persian	3	2000	without	Seq2seq	61.078
persian	3	2000	without	3-CRF	64.796
persian	3	2000	without	2-CRF	64.964
persian	3	2000	without	4-CRF	65.176
persian	3	2000	without	1-CRF	65.18599999999999
persian	4	2000	without	Morfessor	15.934000000000001
persian	4	2000	without	0-CRF	54.596
persian	4	2000	without	Seq2seq	62.662
persian	4	2000	without	4-CRF	66.574
persian	4	2000	without	1-CRF	66.712
persian	4	2000	without	2-CRF	66.864
persian	4	2000	without	3-CRF	66.956
persian	5	2000	without	Morfessor	16.746
persian	5	2000	without	0-CRF	54.392
persian	5	2000	without	Seq2seq	61.45
persian	5	2000	without	3-CRF	66.072
persian	5	2000	without	4-CRF	66.232
persian	5	2000	without	2-CRF	66.274
persian	5	2000	without	1-CRF	66.516
persian	6	2000	without	Morfessor	17.387999999999998
persian	6	2000	without	0-CRF	53.726
persian	6	2000	without	Seq2seq	61.534
persian	6	2000	without	4-CRF	64.328
persian	6	2000	without	1-CRF	64.518
persian	6	2000	without	2-CRF	64.676
persian	6	2000	without	3-CRF	64.952
persian	7	2000	without	Morfessor	15.662
persian	7	2000	without	0-CRF	55.758
persian	7	2000	without	Seq2seq	63.164
persian	7	2000	without	1-CRF	66.572
persian	7	2000	without	4-CRF	66.67399999999999
persian	7	2000	without	2-CRF	66.718
persian	7	2000	without	3-CRF	66.74
persian	8	2000	without	Morfessor	17.062
persian	8	2000	without	0-CRF	53.806
persian	8	2000	without	Seq2seq	62.378
persian	8	2000	without	4-CRF	65.848
persian	8	2000	without	3-CRF	66.246
persian	8	2000	without	2-CRF	66.286
persian	8	2000	without	1-CRF	66.34400000000001
persian	9	2000	without	Morfessor	16.374000000000002
persian	9	2000	without	0-CRF	53.478
persian	9	2000	without	Seq2seq	63.634
persian	9	2000	without	1-CRF	66.504
persian	9	2000	without	4-CRF	66.536
persian	9	2000	without	2-CRF	66.548
persian	9	2000	without	3-CRF	66.66199999999999
persian	10	2000	without	Morfessor	16.676
persian	10	2000	without	0-CRF	54.1
persian	10	2000	without	Seq2seq	61.164
persian	10	2000	without	4-CRF	64.794
persian	10	2000	without	3-CRF	64.838
persian	10	2000	without	2-CRF	64.864
persian	10	2000	without	1-CRF	64.904
persian	11	2000	without	Morfessor	17.23
persian	11	2000	without	0-CRF	54.608
persian	11	2000	without	Seq2seq	62.525999999999996
persian	11	2000	without	4-CRF	64.418
persian	11	2000	without	3-CRF	64.958
persian	11	2000	without	1-CRF	65.18
persian	11	2000	without	2-CRF	65.234
persian	12	2000	without	Morfessor	17.498
persian	12	2000	without	0-CRF	52.79
persian	12	2000	without	Seq2seq	61.397999999999996
persian	12	2000	without	2-CRF	63.942
persian	12	2000	without	1-CRF	64.134
persian	12	2000	without	3-CRF	64.466
persian	12	2000	without	4-CRF	64.576
persian	13	2000	without	Morfessor	16.496000000000002
persian	13	2000	without	0-CRF	54.366
persian	13	2000	without	Seq2seq	60.282000000000004
persian	13	2000	without	3-CRF	64.18
persian	13	2000	without	4-CRF	64.318
persian	13	2000	without	1-CRF	64.342
persian	13	2000	without	2-CRF	64.53
persian	14	2000	without	Morfessor	16.828
persian	14	2000	without	0-CRF	52.554
persian	14	2000	without	Seq2seq	61.404
persian	14	2000	without	4-CRF	64.508
persian	14	2000	without	1-CRF	64.572
persian	14	2000	without	3-CRF	64.578
persian	14	2000	without	2-CRF	64.668
persian	15	2000	without	Morfessor	16.506
persian	15	2000	without	0-CRF	51.768
persian	15	2000	without	Seq2seq	60.05
persian	15	2000	without	2-CRF	63.660000000000004
persian	15	2000	without	3-CRF	63.81
persian	15	2000	without	4-CRF	63.882
persian	15	2000	without	1-CRF	63.980000000000004
persian	16	2000	without	Morfessor	17.514
persian	16	2000	without	0-CRF	53.82
persian	16	2000	without	Seq2seq	62.178
persian	16	2000	without	2-CRF	66.178
persian	16	2000	without	1-CRF	66.22
persian	16	2000	without	3-CRF	66.326
persian	16	2000	without	4-CRF	66.602
persian	17	2000	without	Morfessor	16.658
persian	17	2000	without	0-CRF	52.998
persian	17	2000	without	Seq2seq	60.992000000000004
persian	17	2000	without	3-CRF	64.516
persian	17	2000	without	1-CRF	64.55199999999999
persian	17	2000	without	4-CRF	64.582
persian	17	2000	without	2-CRF	64.73400000000001
persian	18	2000	without	Morfessor	15.746
persian	18	2000	without	0-CRF	52.376
persian	18	2000	without	Seq2seq	61.236
persian	18	2000	without	1-CRF	62.59
persian	18	2000	without	4-CRF	62.722
persian	18	2000	without	3-CRF	62.775999999999996
persian	18	2000	without	2-CRF	62.9
persian	19	2000	without	Morfessor	18.238
persian	19	2000	without	0-CRF	54.172
persian	19	2000	without	Seq2seq	59.686
persian	19	2000	without	3-CRF	65.024
persian	19	2000	without	4-CRF	65.056
persian	19	2000	without	2-CRF	65.242
persian	19	2000	without	1-CRF	65.328
persian	20	2000	without	Morfessor	17.002
persian	20	2000	without	0-CRF	53.946
persian	20	2000	without	Seq2seq	62.348
persian	20	2000	without	3-CRF	65.46600000000001
persian	20	2000	without	1-CRF	65.944
persian	20	2000	without	4-CRF	66.014
persian	20	2000	without	2-CRF	66.05
persian	21	2000	without	Morfessor	15.474
persian	21	2000	without	0-CRF	54.07
persian	21	2000	without	Seq2seq	61.776
persian	21	2000	without	1-CRF	65.208
persian	21	2000	without	2-CRF	65.274
persian	21	2000	without	3-CRF	65.416
persian	21	2000	without	4-CRF	66.08
persian	22	2000	without	Morfessor	17.086
persian	22	2000	without	0-CRF	51.879999999999995
persian	22	2000	without	Seq2seq	60.556
persian	22	2000	without	2-CRF	63.918
persian	22	2000	without	4-CRF	63.93
persian	22	2000	without	3-CRF	63.96
persian	22	2000	without	1-CRF	63.97
persian	23	2000	without	Morfessor	17.45
persian	23	2000	without	0-CRF	53.99
persian	23	2000	without	Seq2seq	60.635999999999996
persian	23	2000	without	3-CRF	63.67
persian	23	2000	without	4-CRF	63.736
persian	23	2000	without	1-CRF	63.868
persian	23	2000	without	2-CRF	63.954
persian	24	2000	without	Morfessor	17.073999999999998
persian	24	2000	without	0-CRF	58.194
persian	24	2000	without	Seq2seq	63.86
persian	24	2000	without	3-CRF	66.394
persian	24	2000	without	2-CRF	66.498
persian	24	2000	without	1-CRF	66.61
persian	24	2000	without	4-CRF	66.974
persian	25	2000	without	Morfessor	16.148
persian	25	2000	without	0-CRF	53.928
persian	25	2000	without	Seq2seq	61.38
persian	25	2000	without	4-CRF	64.738
persian	25	2000	without	3-CRF	64.952
persian	25	2000	without	1-CRF	64.99799999999999
persian	25	2000	without	2-CRF	65.152
persian	26	2000	without	Morfessor	16.944
persian	26	2000	without	0-CRF	56.052
persian	26	2000	without	Seq2seq	63.24
persian	26	2000	without	4-CRF	66.376
persian	26	2000	without	2-CRF	66.588
persian	26	2000	without	1-CRF	66.734
persian	26	2000	without	3-CRF	67.044
persian	27	2000	without	Morfessor	17.338
persian	27	2000	without	0-CRF	53.766
persian	27	2000	without	Seq2seq	61.926
persian	27	2000	without	4-CRF	64.954
persian	27	2000	without	1-CRF	65.28
persian	27	2000	without	2-CRF	65.34
persian	27	2000	without	3-CRF	65.346
persian	28	2000	without	Morfessor	17.522
persian	28	2000	without	0-CRF	54.812
persian	28	2000	without	Seq2seq	63.288000000000004
persian	28	2000	without	4-CRF	65.646
persian	28	2000	without	3-CRF	65.694
persian	28	2000	without	2-CRF	65.806
persian	28	2000	without	1-CRF	65.96000000000001
persian	29	2000	without	Morfessor	17.624
persian	29	2000	without	0-CRF	52.592
persian	29	2000	without	Seq2seq	61.867999999999995
persian	29	2000	without	2-CRF	63.936
persian	29	2000	without	1-CRF	64.004
persian	29	2000	without	4-CRF	64.00999999999999
persian	29	2000	without	3-CRF	64.174
persian	30	2000	without	Morfessor	18.689999999999998
persian	30	2000	without	0-CRF	53.954
persian	30	2000	without	Seq2seq	62.332
persian	30	2000	without	4-CRF	65.432
persian	30	2000	without	2-CRF	65.618
persian	30	2000	without	3-CRF	65.62
persian	30	2000	without	1-CRF	65.718
persian	31	2000	without	Morfessor	16.926
persian	31	2000	without	0-CRF	53.912
persian	31	2000	without	Seq2seq	61.874
persian	31	2000	without	3-CRF	65.548
persian	31	2000	without	2-CRF	65.772
persian	31	2000	without	1-CRF	65.792
persian	31	2000	without	4-CRF	65.794
persian	32	2000	without	Morfessor	15.8
persian	32	2000	without	0-CRF	52.724000000000004
persian	32	2000	without	Seq2seq	61.368
persian	32	2000	without	4-CRF	62.912
persian	32	2000	without	1-CRF	62.954
persian	32	2000	without	2-CRF	62.996
persian	32	2000	without	3-CRF	63.038000000000004
persian	33	2000	without	Morfessor	17.238
persian	33	2000	without	0-CRF	52.602
persian	33	2000	without	Seq2seq	58.516
persian	33	2000	without	4-CRF	62.766
persian	33	2000	without	2-CRF	63.333999999999996
persian	33	2000	without	1-CRF	63.432
persian	33	2000	without	3-CRF	63.572
persian	34	2000	without	Morfessor	16.695999999999998
persian	34	2000	without	0-CRF	55.242
persian	34	2000	without	Seq2seq	63.312
persian	34	2000	without	1-CRF	66.83
persian	34	2000	without	2-CRF	66.902
persian	34	2000	without	4-CRF	67.026
persian	34	2000	without	3-CRF	67.534
persian	35	2000	without	Morfessor	16.718
persian	35	2000	without	0-CRF	53.128
persian	35	2000	without	Seq2seq	60.71
persian	35	2000	without	2-CRF	64.578
persian	35	2000	without	1-CRF	64.62
persian	35	2000	without	3-CRF	64.792
persian	35	2000	without	4-CRF	64.91
persian	36	2000	without	Morfessor	16.402
persian	36	2000	without	0-CRF	53.488
persian	36	2000	without	Seq2seq	60.154
persian	36	2000	without	3-CRF	63.186
persian	36	2000	without	2-CRF	63.232
persian	36	2000	without	1-CRF	63.508
persian	36	2000	without	4-CRF	63.706
persian	37	2000	without	Morfessor	15.992
persian	37	2000	without	0-CRF	55.44
persian	37	2000	without	Seq2seq	63.402
persian	37	2000	without	4-CRF	66.234
persian	37	2000	without	1-CRF	66.362
persian	37	2000	without	2-CRF	66.436
persian	37	2000	without	3-CRF	66.53999999999999
persian	38	2000	without	Morfessor	16.276
persian	38	2000	without	0-CRF	52.386
persian	38	2000	without	Seq2seq	61.676
persian	38	2000	without	4-CRF	64.702
persian	38	2000	without	3-CRF	64.70400000000001
persian	38	2000	without	2-CRF	64.866
persian	38	2000	without	1-CRF	65.08
persian	39	2000	without	Morfessor	16.488
persian	39	2000	without	0-CRF	54.146
persian	39	2000	without	Seq2seq	61.4
persian	39	2000	without	3-CRF	63.872
persian	39	2000	without	4-CRF	64.022
persian	39	2000	without	2-CRF	64.192
persian	39	2000	without	1-CRF	64.384
persian	40	2000	without	Morfessor	16.458000000000002
persian	40	2000	without	0-CRF	54.078
persian	40	2000	without	Seq2seq	61.42
persian	40	2000	without	3-CRF	63.278
persian	40	2000	without	1-CRF	63.596
persian	40	2000	without	2-CRF	63.622
persian	40	2000	without	4-CRF	63.832
persian	41	2000	without	Morfessor	17.262
persian	41	2000	without	0-CRF	54.26
persian	41	2000	without	Seq2seq	59.538
persian	41	2000	without	1-CRF	64.388
persian	41	2000	without	2-CRF	64.394
persian	41	2000	without	4-CRF	64.664
persian	41	2000	without	3-CRF	64.862
persian	42	2000	without	Morfessor	16.34
persian	42	2000	without	0-CRF	53.866
persian	42	2000	without	Seq2seq	61.496
persian	42	2000	without	4-CRF	63.86
persian	42	2000	without	3-CRF	64.434
persian	42	2000	without	1-CRF	64.52199999999999
persian	42	2000	without	2-CRF	64.666
persian	43	2000	without	Morfessor	17.224
persian	43	2000	without	0-CRF	55.15
persian	43	2000	without	Seq2seq	63.824
persian	43	2000	without	4-CRF	66.538
persian	43	2000	without	1-CRF	66.926
persian	43	2000	without	2-CRF	67.03
persian	43	2000	without	3-CRF	67.104
persian	44	2000	without	Morfessor	15.85
persian	44	2000	without	0-CRF	53.756
