Language	Split	Size	Replacement	Model	Score
wixarika	32	1000	without	1-CRF	71.482
wixarika	32	1000	without	4-CRF	72.096
wixarika	32	1000	without	3-CRF	72.166
wixarika	32	1000	without	2-CRF	72.21
wixarika	33	1000	without	Morfessor	38.444
wixarika	33	1000	without	0-CRF	62.994
wixarika	33	1000	without	Seq2seq	66.918
wixarika	33	1000	without	1-CRF	70.74000000000001
wixarika	33	1000	without	4-CRF	71.218
wixarika	33	1000	without	3-CRF	71.486
wixarika	33	1000	without	2-CRF	71.718
wixarika	34	1000	without	Morfessor	38.494
wixarika	34	1000	without	0-CRF	62.961999999999996
wixarika	34	1000	without	Seq2seq	68.684
wixarika	34	1000	without	1-CRF	71.012
wixarika	34	1000	without	4-CRF	72.306
wixarika	34	1000	without	3-CRF	72.42
wixarika	34	1000	without	2-CRF	72.77
wixarika	35	1000	without	Morfessor	39.004
wixarika	35	1000	without	0-CRF	63.982
wixarika	35	1000	without	Seq2seq	67.95
wixarika	35	1000	without	4-CRF	72.408
wixarika	35	1000	without	1-CRF	72.482
wixarika	35	1000	without	3-CRF	72.716
wixarika	35	1000	without	2-CRF	73.204
wixarika	36	1000	without	Morfessor	38.458
wixarika	36	1000	without	0-CRF	63.910000000000004
wixarika	36	1000	without	Seq2seq	68.89
wixarika	36	1000	without	1-CRF	71.968
wixarika	36	1000	without	2-CRF	72.346
wixarika	36	1000	without	3-CRF	72.60000000000001
wixarika	36	1000	without	4-CRF	72.904
wixarika	37	1000	without	Morfessor	38.856
wixarika	37	1000	without	0-CRF	64.22
wixarika	37	1000	without	Seq2seq	68.454
wixarika	37	1000	without	1-CRF	71.67999999999999
wixarika	37	1000	without	4-CRF	71.886
wixarika	37	1000	without	3-CRF	72.018
wixarika	37	1000	without	2-CRF	72.08
wixarika	38	1000	without	Morfessor	38.876
wixarika	38	1000	without	0-CRF	63.242000000000004
wixarika	38	1000	without	Seq2seq	66.518
wixarika	38	1000	without	1-CRF	71.428
wixarika	38	1000	without	2-CRF	71.5
wixarika	38	1000	without	3-CRF	71.636
wixarika	38	1000	without	4-CRF	72.108
wixarika	39	1000	without	Morfessor	36.82
wixarika	39	1000	without	0-CRF	64.55
wixarika	39	1000	without	Seq2seq	68.636
wixarika	39	1000	without	2-CRF	71.418
wixarika	39	1000	without	4-CRF	72.94200000000001
wixarika	39	1000	without	1-CRF	73.272
wixarika	39	1000	without	3-CRF	73.566
wixarika	40	1000	without	Morfessor	37.768
wixarika	40	1000	without	0-CRF	63.87
wixarika	40	1000	without	Seq2seq	68.77
wixarika	40	1000	without	3-CRF	72.33
wixarika	40	1000	without	4-CRF	72.76
wixarika	40	1000	without	1-CRF	72.8
wixarika	40	1000	without	2-CRF	72.826
wixarika	41	1000	without	Morfessor	37.93
wixarika	41	1000	without	0-CRF	64.634
wixarika	41	1000	without	Seq2seq	70.798
wixarika	41	1000	without	1-CRF	72.982
wixarika	41	1000	without	4-CRF	73.446
wixarika	41	1000	without	3-CRF	73.808
wixarika	41	1000	without	2-CRF	74.074
wixarika	42	1000	without	Morfessor	38.082
wixarika	42	1000	without	0-CRF	64.104
wixarika	42	1000	without	Seq2seq	67.54
wixarika	42	1000	without	4-CRF	72.042
wixarika	42	1000	without	1-CRF	72.892
wixarika	42	1000	without	3-CRF	72.986
wixarika	42	1000	without	2-CRF	73.57000000000001
wixarika	43	1000	without	Morfessor	37.932
wixarika	43	1000	without	0-CRF	64.226
wixarika	43	1000	without	Seq2seq	68.432
wixarika	43	1000	without	1-CRF	71.528
wixarika	43	1000	without	4-CRF	71.55799999999999
wixarika	43	1000	without	3-CRF	72.242
wixarika	43	1000	without	2-CRF	72.444
wixarika	44	1000	without	Morfessor	37.074
wixarika	44	1000	without	0-CRF	63.82
wixarika	44	1000	without	Seq2seq	68.1
wixarika	44	1000	without	1-CRF	71.226
wixarika	44	1000	without	3-CRF	71.286
wixarika	44	1000	without	2-CRF	71.318
wixarika	44	1000	without	4-CRF	71.6
wixarika	45	1000	without	Morfessor	38.064
wixarika	45	1000	without	0-CRF	65.866
wixarika	45	1000	without	Seq2seq	68.622
wixarika	45	1000	without	3-CRF	72.636
wixarika	45	1000	without	1-CRF	72.688
wixarika	45	1000	without	2-CRF	72.762
wixarika	45	1000	without	4-CRF	72.906
wixarika	46	1000	without	Morfessor	37.04
wixarika	46	1000	without	0-CRF	64.67
wixarika	46	1000	without	Seq2seq	68.432
wixarika	46	1000	without	1-CRF	71.442
wixarika	46	1000	without	2-CRF	71.758
wixarika	46	1000	without	4-CRF	71.80199999999999
wixarika	46	1000	without	3-CRF	72.03
wixarika	47	1000	without	Morfessor	38.522
wixarika	47	1000	without	0-CRF	64.272
wixarika	47	1000	without	Seq2seq	67.596
wixarika	47	1000	without	1-CRF	70.83800000000001
wixarika	47	1000	without	2-CRF	71.476
wixarika	47	1000	without	3-CRF	71.628
wixarika	47	1000	without	4-CRF	72.052
wixarika	48	1000	without	Morfessor	37.396
wixarika	48	1000	without	0-CRF	64.056
wixarika	48	1000	without	Seq2seq	66.842
wixarika	48	1000	without	3-CRF	71.014
wixarika	48	1000	without	1-CRF	71.16799999999999
wixarika	48	1000	without	2-CRF	71.416
wixarika	48	1000	without	4-CRF	71.574
wixarika	49	1000	without	Morfessor	36.448
wixarika	49	1000	without	0-CRF	63.692
wixarika	49	1000	without	Seq2seq	68.084
wixarika	49	1000	without	1-CRF	69.934
wixarika	49	1000	without	2-CRF	70.518
wixarika	49	1000	without	3-CRF	70.986
wixarika	49	1000	without	4-CRF	71.37
wixarika	50	1000	without	Morfessor	36.66
wixarika	50	1000	without	0-CRF	62.916000000000004
wixarika	50	1000	without	Seq2seq	68.432
wixarika	50	1000	without	4-CRF	71.566
wixarika	50	1000	without	1-CRF	71.578
wixarika	50	1000	without	3-CRF	71.966
wixarika	50	1000	without	2-CRF	72.26
